Transaction_ID,Account_ID,Customer_Name,Region,Account_Type,Transaction_Type,Currency,Amount,Fee_Charged,Interest_Accrued,Amount in USD,Fee charged in USD,Interest accrued in USD,Transaction_Date,Month,Year,,,,,
12351,1025,Sara,West,Investment,Interest,SAR,7798.62,10.04,0.18,2105.6274,2.7108,0.0486,31/03/2024,March,2024,,,,,
12352,1024,Omar,South,Checking,Interest,USD,9393.56,33.11,8.66,9393.56,33.11,8.66,28/06/2023,June,2023,,,,,
12353,1011,Huda,South,Investment,Fee,SAR,6638.35,37.12,102.51,1792.3545,10.0224,27.6777,14/05/2023,May,2023,,,,,
12354,1004,Ali,West,Investment,Fee,USD,5066.37,46.2,101.15,5066.37,46.2,101.15,15/09/2023,September,2023,,,,,
12355,1097,Ali,East,Credit,Fee,SAR,2514.81,33.91,43.96,678.9987,9.1557,11.8692,03/03/2023,March,2023,,,,,
12356,1047,Zain,North,Savings,Withdrawal,SAR,6731.95,3.38,93.5,1817.6265,0.9126,25.245,26/04/2024,April,2024,,,,,
12357,1036,Zain,West,Investment,Deposit,SAR,9822.58,15.74,40.16,2652.0966,4.2498,10.8432,21/04/2024,April,2024,,,,,
12358,1078,Lina,South,Credit,Interest,SAR,4767.46,11.51,120.27,1287.2142,3.1077,32.4729,26/09/2024,September,2024,,,,,
12359,1043,Lina,South,Credit,Deposit,SAR,1629.8,43.12,51.33,440.046,11.6424,13.8591,11/02/2023,February,2023,,,,,
12360,1099,Omar,West,Savings,Deposit,USD,1042.37,50.88,135.46,1042.37,50.88,135.46,08/01/2024,January,2024,,,,,
12361,1014,Fatima,South,Credit,Deposit,SAR,2699.87,29.35,58.46,728.9649,7.9245,15.7842,08/01/2024,January,2024,,,,,
12362,1042,Sara,West,Savings,Fee,USD,5698.73,50.88,57.14,5698.73,50.88,57.14,26/10/2023,October,2023,,,,,
12363,1047,Omar,South,Checking,Fee,USD,9468.58,23.56,84.16,9468.58,23.56,84.16,21/02/2023,February,2023,,,,,
12364,1086,Sara,West,Investment,Interest,USD,2998.66,24.59,18.17,2998.66,24.59,18.17,14/01/2024,January,2024,,,,,
12365,1069,Zain,North,Credit,Interest,USD,3060.86,83.31,94.87,3060.86,83.31,94.87,08/11/2023,November,2023,,,,,
12366,1045,Ali,North,Checking,Interest,SAR,4816.98,54.81,14.09,1300.5846,14.7987,3.8043,01/08/2024,August,2024,,,,,
12367,1042,Zain,North,Credit,Deposit,SAR,9186.24,50.88,29.51,2480.2848,13.7376,7.9677,28/02/2023,February,2023,,,,,
12368,1020,Ali,North,Credit,Fee,SAR,4196.36,51.45,84.94,1133.0172,13.8915,22.9338,31/10/2023,October,2023,,,,,
12369,1022,Lina,South,Checking,Withdrawal,SAR,2240.06,90.93,25.69,604.8162,24.5511,6.9363,04/02/2023,February,2023,,,,,
12370,1079,Omar,East,Credit,Deposit,SAR,1639.68,25.47,-10.01,442.7136,6.8769,-2.7027,09/10/2024,October,2024,,,,,
12371,1046,Lina,West,Credit,Transfer,USD,4575.58,61.67,124.38,4575.58,61.67,124.38,10/08/2024,August,2024,,,,,
12372,1014,Ali,East,Checking,Deposit,SAR,8008.77,50.32,134.43,2162.3679,13.5864,36.2961,07/05/2024,May,2024,,,,,
12373,1024,Zain,South,Credit,Fee,usd,2920.61,91.87,75.35,2920.61,91.87,75.35,05/05/2024,May,2024,,,,,
12374,1035,Lina,South,Savings,Transfer,USD,5130.1,41.85,112.23,5130.1,41.85,112.23,09/08/2023,August,2023,,,,,
12375,1074,Ahmed,East,Credit,Deposit,SAR,6034.05,85.48,147.33,1629.1935,23.0796,39.7791,19/08/2024,August,2024,,,,,
12376,1050,Sara,East,Investment,Fee,SAR,4510.2,56.39,72.95,1217.754,15.2253,19.6965,03/05/2023,May,2023,,,,,
12377,1014,Huda,South,Credit,Fee,USD,1924.99,70.85,131.76,1924.99,70.85,131.76,07/12/2024,December,2024,,,,,
12378,1067,Ali,South,Investment,Withdrawal,SAR,9218.24,88.69,21.85,2488.9248,23.9463,5.8995,12/04/2023,April,2023,,,,,
12379,1020,Ali,West,Investment,Deposit,USD,5658.84,99.69,90.09,5658.84,99.69,90.09,29/05/2024,May,2024,,,,,
12380,1012,Ahmed,North,Credit,Fee,USD,7294.05,73.11,-38.84,7294.05,73.11,-38.84,09/11/2023,November,2023,,,,,
12381,1085,Omar,North,Checking,Interest,SAR,6364.07,31.45,107.79,1718.2989,8.4915,29.1033,20/05/2024,May,2024,,,,,
12382,1018,Omar,West,Savings,Fee,USD,9980.5,29.9,115.96,9980.5,29.9,115.96,08/05/2024,May,2024,,,,,
12383,1033,Omar,East,Savings,Withdrawal,SAR,4568.54,30.91,30.24,1233.5058,8.3457,8.1648,21/10/2024,October,2024,,,,,
12384,1077,Huda,South,Credit,Fee,SAR,4255.47,9.79,51.33,1148.9769,2.6433,13.8591,18/07/2023,July,2023,,,,,
12385,1067,Fatima,East,Checking,Deposit,SAR,3607.8,5.36,121.67,974.106,1.4472,32.8509,24/09/2024,September,2024,,,,,
12386,1051,Ahmed,North,Checking,Deposit,USD,3622.67,58.08,126.72,3622.67,58.08,126.72,11/11/2024,November,2024,,,,,
12387,1026,Huda,North,Savings,Transfer,USD,4957.285,81.06,-28.69,4957.285,81.06,-28.69,27/05/2024,May,2024,,,,,
12388,1028,Lina,East,Checking,Deposit,USD,9806.49,3.61,115.5,9806.49,3.61,115.5,26/11/2023,November,2023,,,,,
12389,1027,Ahmed,North,Credit,Transfer,USD,8709.11,56.66,4.85,8709.11,56.66,4.85,12/09/2024,September,2024,,,,,
12390,1034,Ali,South,Credit,Interest,USD,4957.285,37.18,95.46,4957.285,37.18,95.46,23/11/2023,November,2023,,,,,
12391,1007,Sara,West,Checking,Withdrawal,USD,3059.24,89.25,15.03,3059.24,89.25,15.03,10/01/2023,January,2023,,,,,
12392,1015,Ahmed,East,Credit,Withdrawal,USD,1044.3,50.88,-38.73,1044.3,50.88,-38.73,07/05/2023,May,2023,,,,,
12393,1035,Fatima,South,Investment,Transfer,USD,8771.54,56.34,-8.03,8771.54,56.34,-8.03,30/10/2024,October,2024,,,,,
12394,1029,Zain,South,Savings,Fee,USD,3723.94,50.88,31.73,3723.94,50.88,31.73,19/08/2023,August,2023,,,,,
12395,1017,Lina,North,Credit,Fee,USD,5730.43,34.5,98.25,5730.43,34.5,98.25,15/01/2023,January,2023,,,,,
12396,1001,Huda,South,Checking,Interest,USD,9004.77,74.18,-29.86,9004.77,74.18,-29.86,01/05/2024,May,2024,,,,,
12397,1048,Lina,East,Savings,Fee,SAR,4086.93,88.25,112.59,1103.4711,23.8275,30.3993,17/03/2024,March,2024,,,,,
12398,1076,Lina,South,Credit,Transfer,USD,8070.61,18.62,149.39,8070.61,18.62,149.39,11/07/2024,July,2024,,,,,
12399,1003,Ahmed,West,Savings,Withdrawal,SAR,4308.55,99.25,107.65,1163.3085,26.7975,29.0655,01/10/2023,October,2023,,,,,
12400,1089,Ahmed,South,Checking,Deposit,SAR,7012.4,80.94,44.75,1893.348,21.8538,12.0825,09/09/2024,September,2024,,,,,
12401,1088,Fatima,South,Investment,Transfer,SAR,4317.53,13.76,63.63,1165.7331,3.7152,17.1801,03/01/2023,January,2023,,,,,
12402,1093,Sara,West,Investment,Transfer,SAR,3933.66,31.09,-48.77,1062.0882,8.3943,-13.1679,22/11/2023,November,2023,,,,,
12403,1074,Ahmed,South,Credit,Deposit,USD,9907.19,62.5,-8.15,9907.19,62.5,-8.15,10/09/2023,September,2023,,,,,
12404,1006,Ahmed,South,Investment,Deposit,SAR,4957.285,88.49,51.33,1338.46695,23.8923,13.8591,17/06/2024,June,2024,,,,,
12405,1094,Sara,North,Credit,Withdrawal,SAR,3680.24,19.48,-45.65,993.6648,5.2596,-12.3255,24/02/2023,February,2023,,,,,
12406,1073,Fatima,East,Savings,Withdrawal,SAR,2585.62,73.12,130.96,698.1174,19.7424,35.3592,23/03/2024,March,2024,,,,,
12407,1038,Huda,North,Credit,Withdrawal,USD,407.27,27.06,-27.35,407.27,27.06,-27.35,24/10/2023,October,2023,,,,,
12408,1012,Lina,East,Credit,Fee,SAR,7068.6,50.88,-23.39,1908.522,13.7376,-6.3153,13/09/2024,September,2024,,,,,
12409,1030,Huda,West,Credit,Transfer,SAR,3727.85,68.34,-14.93,1006.5195,18.4518,-4.0311,08/01/2024,January,2024,,,,,
12410,1070,Ahmed,West,Investment,Deposit,USD,8214.33,52.29,109.88,8214.33,52.29,109.88,13/04/2024,April,2024,,,,,
12411,1062,Sara,West,Credit,Transfer,USD,3645.05,64.99,45.64,3645.05,64.99,45.64,16/05/2023,May,2023,,,,,
12412,1055,Ahmed,East,Checking,Transfer,USD,3739.56,87.64,-20.96,3739.56,87.64,-20.96,03/09/2023,September,2023,,,,,
12413,1041,Omar,East,Credit,Withdrawal,USD,4957.285,38.64,87.36,4957.285,38.64,87.36,11/03/2023,March,2023,,,,,
12414,1060,Zain,East,Savings,Withdrawal,USD,4899.77,76.93,138.14,4899.77,76.93,138.14,25/04/2024,April,2024,,,,,
12415,1041,Huda,West,Checking,Transfer,USD,8850.1,15.89,64.49,8850.1,15.89,64.49,13/06/2024,June,2024,,,,,
12416,1055,Omar,East,Savings,Withdrawal,USD,5905.46,70.12,-30.26,5905.46,70.12,-30.26,04/05/2024,May,2024,,,,,
12417,1035,Ali,South,Savings,Fee,USD,2414.04,75.07,51.33,2414.04,75.07,51.33,17/05/2024,May,2024,,,,,
12418,1083,Zain,North,Savings,Deposit,USD,5687.04,44.3,109.17,5687.04,44.3,109.17,28/11/2024,November,2024,,,,,
12419,1067,Ahmed,West,Checking,Transfer,SAR,49.98,79.36,75.22,13.4946,21.4272,20.3094,27/04/2023,April,2023,,,,,
12420,1006,Fatima,North,Checking,Deposit,USD,3130.85,55.71,134.53,3130.85,55.71,134.53,14/09/2023,September,2023,,,,,
12421,1053,Huda,South,Investment,Fee,SAR,2087.44,93.63,59.45,563.6088,25.2801,16.0515,29/08/2024,August,2024,,,,,
12422,1000,Ali,East,Checking,Withdrawal,SAR,6545.34,11.25,-37.52,1767.2418,3.0375,-10.1304,03/03/2024,March,2024,,,,,
12423,1043,Zain,North,Credit,Interest,USD,1369.03,13.08,30.74,1369.03,13.08,30.74,25/04/2023,April,2023,,,,,
12424,1044,Huda,South,Savings,Fee,USD,2908.07,84.24,81.6,2908.07,84.24,81.6,08/05/2024,May,2024,,,,,
12425,1046,Sara,South,Investment,Interest,USD,3319.77,84.24,26.98,3319.77,84.24,26.98,03/03/2023,March,2023,,,,,
12426,1012,Fatima,North,Checking,Deposit,USD,42.9,47.12,149.92,42.9,47.12,149.92,11/05/2024,May,2024,,,,,
12427,1021,Zain,West,Savings,Transfer,SAR,477.2,96.4,51.33,128.844,26.028,13.8591,27/09/2024,September,2024,,,,,
12428,1020,Sara,North,Checking,Withdrawal,SAR,3118.15,67.94,59.25,841.9005,18.3438,15.9975,21/03/2023,March,2023,,,,,
12429,1085,Omar,West,Investment,Fee,USD,2231.34,98.29,-4.92,2231.34,98.29,-4.92,20/10/2024,October,2024,,,,,
12430,1091,Ahmed,East,Checking,Withdrawal,SAR,1177.9,53.24,-19.57,318.033,14.3748,-5.2839,29/04/2024,April,2024,,,,,
12431,1008,Sara,West,Checking,Interest,USD,1550.07,20.16,79.06,1550.07,20.16,79.06,22/01/2023,January,2023,,,,,
12432,1025,Zain,East,Savings,Interest,SAR,8357.01,44.44,67.72,2256.3927,11.9988,18.2844,17/08/2024,August,2024,,,,,
12433,1008,Lina,North,Credit,Transfer,SAR,6836.36,98.05,-49.13,1845.8172,26.4735,-13.2651,20/11/2023,November,2023,,,,,
12434,1014,Zain,East,Checking,Interest,USD,4846.33,37.04,6.96,4846.33,37.04,6.96,31/05/2024,May,2024,,,,,
12435,1009,Lina,South,Investment,Transfer,USD,9089.66,95.7,78.72,9089.66,95.7,78.72,18/09/2023,September,2023,,,,,
12436,1087,Omar,East,Checking,Fee,SAR,305.23,79.7,112.45,82.4121,21.519,30.3615,09/05/2023,May,2023,,,,,
12437,1041,Ahmed,West,Checking,Transfer,USD,3455.9,44.21,12.47,3455.9,44.21,12.47,17/09/2024,September,2024,,,,,
12438,1071,Lina,West,Credit,Interest,SAR,8235.6,54.19,79.49,2223.612,14.6313,21.4623,11/10/2023,October,2023,,,,,
12439,1023,Lina,West,Savings,Deposit,USD,6286.61,60.74,3.05,6286.61,60.74,3.05,16/02/2023,February,2023,,,,,
12440,1079,Sara,East,Investment,Transfer,USD,9817.06,66.58,88.08,9817.06,66.58,88.08,07/07/2023,July,2023,,,,,
12441,1048,Sara,West,Savings,Withdrawal,USD,9445.7,7.67,51.33,9445.7,7.67,51.33,19/01/2023,January,2023,,,,,
12442,1025,Ahmed,West,Savings,Deposit,USD,1707.73,93.36,-23.96,1707.73,93.36,-23.96,21/08/2024,August,2024,,,,,
12443,1090,Sara,South,Savings,Transfer,USD,9720.15,59.7,83.02,9720.15,59.7,83.02,15/10/2024,October,2024,,,,,
12444,1036,Huda,East,Checking,Withdrawal,USD,9455.89,93.11,16.71,9455.89,93.11,16.71,08/01/2023,January,2023,,,,,
12445,1067,Ahmed,South,Credit,Deposit,USD,3742.37,63.19,-15.48,3742.37,63.19,-15.48,06/02/2023,February,2023,,,,,
12446,1049,Fatima,West,Checking,Transfer,SAR,9828.97,43.1,50.07,2653.8219,11.637,13.5189,20/08/2024,August,2024,,,,,
12447,1023,Lina,West,Investment,Fee,USD,368.08,56.69,40.46,368.08,56.69,40.46,13/03/2023,March,2023,,,,,
12448,1018,Zain,West,Credit,Withdrawal,SAR,6610.9,82.95,104.77,1784.943,22.3965,28.2879,16/01/2024,January,2024,,,,,
12449,1099,Fatima,East,Savings,Fee,USD,2668.82,32.61,-33.1,2668.82,32.61,-33.1,23/09/2023,September,2023,,,,,
12450,1059,Lina,North,Credit,Interest,SAR,1303.34,95.65,107.95,351.9018,25.8255,29.1465,08/03/2023,March,2023,,,,,
12451,1038,Huda,West,Investment,Transfer,USD,5779.57,46.6,-28.78,5779.57,46.6,-28.78,14/10/2024,October,2024,,,,,
12452,1073,Lina,West,Checking,Transfer,USD,3070.44,95.62,-8.51,3070.44,95.62,-8.51,05/03/2023,March,2023,,,,,
12453,1088,Lina,West,Checking,Withdrawal,SAR,6671.59,88.08,53.18,1801.3293,23.7816,14.3586,30/01/2023,January,2023,,,,,
12454,1017,Lina,West,Savings,Transfer,USD,5404.41,76.77,42.63,5404.41,76.77,42.63,10/07/2024,July,2024,,,,,
12455,1018,Omar,East,Checking,Interest,USD,3931.97,46.74,51.33,3931.97,46.74,51.33,07/10/2024,October,2024,,,,,
12456,1035,Huda,North,Checking,Transfer,USD,1826.4,58.69,67.89,1826.4,58.69,67.89,16/01/2023,January,2023,,,,,
12457,1073,Ali,North,Investment,Deposit,USD,6016.49,83.8,15.49,6016.49,83.8,15.49,05/10/2023,October,2023,,,,,
12458,1096,Ali,North,Credit,Fee,USD,4957.285,54.41,130.03,4957.285,54.41,130.03,31/12/2024,December,2024,,,,,
12459,1054,Ali,West,Checking,Interest,SAR,6004.04,73.82,12.44,1621.0908,19.9314,3.3588,04/10/2023,October,2023,,,,,
12460,1068,Ahmed,West,Investment,Interest,USD,6109.12,79.07,4.76,6109.12,79.07,4.76,09/08/2023,August,2023,,,,,
12461,1046,Sara,North,Investment,Fee,SAR,5123.26,51.31,48.87,1383.2802,13.8537,13.1949,12/07/2023,July,2023,,,,,
12462,1048,Huda,North,Savings,Fee,SAR,3888.52,53.62,132.63,1049.9004,14.4774,35.8101,31/10/2024,October,2024,,,,,
12463,1098,Fatima,West,Investment,Interest,SAR,4957.285,19.78,91.7,1338.46695,5.3406,24.759,24/01/2023,January,2023,,,,,
12464,1097,Omar,West,Savings,Fee,SAR,9895.52,24.47,51.33,2671.7904,6.6069,13.8591,21/05/2023,May,2023,,,,,
12465,1032,Fatima,South,Checking,Withdrawal,SAR,7499.19,90.49,95.22,2024.7813,24.4323,25.7094,26/01/2023,January,2023,,,,,
12466,1020,Fatima,South,Savings,Fee,SAR,4311.29,84.03,81.93,1164.0483,22.6881,22.1211,08/04/2023,April,2023,,,,,
12467,1080,Fatima,South,Investment,Deposit,SAR,4578.39,1.01,101.96,1236.1653,0.2727,27.5292,03/10/2023,October,2023,,,,,
12468,1021,Omar,North,Credit,Deposit,SAR,5001.32,86.94,-11.45,1350.3564,23.4738,-3.0915,26/07/2024,July,2024,,,,,
12469,1047,Ali,East,saving,Withdrawal,USD,6596.55,2.52,-14.55,6596.55,2.52,-14.55,31/08/2023,August,2023,,,,,
12470,1036,Fatima,West,Checking,Fee,SAR,4664.92,45.83,22.43,1259.5284,12.3741,6.0561,08/03/2024,March,2024,,,,,
12471,1014,Omar,South,Checking,Deposit,USD,6864.93,6.74,120.19,6864.93,6.74,120.19,09/01/2023,January,2023,,,,,
12472,1034,Omar,East,Credit,Transfer,SAR,3298.59,96.88,92.89,890.6193,26.1576,25.0803,29/09/2023,September,2023,,,,,
12473,1091,Sara,West,Savings,Fee,SAR,4112.29,97.23,63.29,1110.3183,26.2521,17.0883,01/02/2023,February,2023,,,,,
12474,1070,Omar,East,Checking,Withdrawal,USD,8641.89,61.09,-46.11,8641.89,61.09,-46.11,27/08/2024,August,2024,,,,,
12475,1031,Ali,North,Investment,Fee,SAR,3295.77,39.22,-2.84,889.8579,10.5894,-0.7668,23/04/2024,April,2024,,,,,
12476,1010,Fatima,North,Checking,Interest,USD,9644.72,51.2,110.7,9644.72,51.2,110.7,08/05/2023,May,2023,,,,,
12477,1009,Omar,North,Savings,Interest,SAR,4957.285,76.23,51.33,1338.46695,20.5821,13.8591,17/01/2023,January,2023,,,,,
12478,1072,Ahmed,South,Checking,Deposit,USD,2424.38,22.32,96.06,2424.38,22.32,96.06,06/07/2024,July,2024,,,,,
12479,1077,Omar,West,Investment,Interest,USD,4642.16,50.88,51.33,4642.16,50.88,51.33,17/04/2024,April,2024,,,,,
12480,1076,Zain,North,Investment,Withdrawal,SAR,7976.11,73.73,71.27,2153.5497,19.9071,19.2429,28/10/2023,October,2023,,,,,
12481,1056,Zain,South,Investment,Deposit,SAR,4957.285,39.54,51.33,1338.46695,10.6758,13.8591,11/02/2023,February,2023,,,,,
12482,1024,Zain,South,Savings,Withdrawal,SAR,1752.92,3.2,100.39,473.2884,0.864,27.1053,21/02/2023,February,2023,,,,,
12483,1001,Omar,South,Savings,Withdrawal,SAR,2374.48,50.74,37.67,641.1096,13.6998,10.1709,07/07/2023,July,2023,,,,,
12484,1063,Ali,South,Investment,Interest,USD,5756.88,73.74,76.53,5756.88,73.74,76.53,31/05/2023,May,2023,,,,,
12485,1034,Fatima,North,Investment,Interest,USD,2958.7,97.68,47.39,2958.7,97.68,47.39,01/09/2023,September,2023,,,,,
12486,1006,Huda,South,Savings,Withdrawal,USD,4229.03,50.88,139.47,4229.03,50.88,139.47,05/05/2024,May,2024,,,,,
12487,1084,Huda,North,Savings,Interest,USD,4871.08,53.99,54.38,4871.08,53.99,54.38,07/05/2023,May,2023,,,,,
12488,1017,Huda,North,Savings,Interest,USD,5946.52,44.99,-8.08,5946.52,44.99,-8.08,17/12/2024,December,2024,,,,,
12489,1066,Ali,South,Credit,Interest,USD,2518,24.24,83.58,2518,24.24,83.58,13/02/2024,February,2024,,,,,
12490,1041,Sara,North,Savings,Fee,USD,4957.285,63.78,59.69,4957.285,63.78,59.69,03/09/2024,September,2024,,,,,
12491,1038,Lina,West,Investment,Withdrawal,SAR,3991.65,16.36,110.77,1077.7455,4.4172,29.9079,10/12/2023,December,2023,,,,,
12492,1040,Ahmed,West,Credit,Transfer,SAR,829.44,28.39,-14.62,223.9488,7.6653,-3.9474,13/08/2024,August,2024,,,,,
12493,1074,Ahmed,East,Savings,Withdrawal,SAR,5272.38,78.18,2.19,1423.5426,21.1086,0.5913,25/11/2024,November,2024,,,,,
12494,1023,Zain,West,Investment,Deposit,SAR,8397.66,46.04,134.33,2267.3682,12.4308,36.2691,08/04/2023,April,2023,,,,,
12495,1059,Zain,North,Checking,Interest,SAR,1198.57,99.37,136.01,323.6139,26.8299,36.7227,09/03/2023,March,2023,,,,,
12496,1045,Omar,North,Credit,Interest,SAR,1136.18,38.65,51.33,306.7686,10.4355,13.8591,28/01/2023,January,2023,,,,,
12497,1018,Huda,West,Investment,Transfer,SAR,811.38,46.33,-40.45,219.0726,12.5091,-10.9215,29/01/2023,January,2023,,,,,
12498,1067,Omar,South,Checking,Deposit,SAR,8480.13,30.03,11.31,2289.6351,8.1081,3.0537,25/09/2024,September,2024,,,,,
12499,1089,Lina,South,Investment,Fee,USD,816.24,23.63,51.33,816.24,23.63,51.33,31/07/2023,July,2023,,,,,
12500,1041,Huda,North,Savings,Withdrawal,SAR,9834.79,92.23,32.94,2655.3933,24.9021,8.8938,18/11/2024,November,2024,,,,,
12501,1031,Zain,South,Savings,Fee,SAR,3589.73,74.88,13.56,969.2271,20.2176,3.6612,08/09/2024,September,2024,,,,,
12502,1038,Fatima,East,Checking,Deposit,SAR,3294.33,33.34,115.8,889.4691,9.0018,31.266,24/04/2024,April,2024,,,,,
12503,1035,Sara,East,Savings,Transfer,USD,925.4,70.02,-49.39,925.4,70.02,-49.39,13/03/2023,March,2023,,,,,
12504,1096,Omar,West,Investment,Deposit,SAR,5860.56,96.58,78.93,1582.3512,26.0766,21.3111,05/05/2024,May,2024,,,,,
12505,1035,Sara,West,Checking,Transfer,USD,5862.96,7.4,82.85,5862.96,7.4,82.85,20/04/2023,April,2023,,,,,
12506,1002,Sara,South,Investment,Fee,USD,4943.12,26.45,82.13,4943.12,26.45,82.13,23/04/2023,April,2023,,,,,
12507,1072,Sara,North,Investment,Fee,SAR,4957.285,20.06,54.12,1338.46695,5.4162,14.6124,01/02/2024,February,2024,,,,,
12508,1007,Zain,West,saving,Deposit,USD,3692.12,86.98,72.22,3692.12,86.98,72.22,20/08/2023,August,2023,,,,,
12509,1096,Ahmed,East,Savings,Deposit,SAR,3211.83,17.92,112.1,867.1941,4.8384,30.267,12/02/2023,February,2023,,,,,
12510,1069,Zain,West,Savings,Interest,SAR,4267.2,30.81,106.84,1152.144,8.3187,28.8468,22/09/2023,September,2023,,,,,
12511,1040,Sara,West,Investment,Transfer,SAR,3424.46,54.39,51.33,924.6042,14.6853,13.8591,15/02/2023,February,2023,,,,,
12512,1067,Zain,East,Credit,Interest,USD,6758.42,62.11,-43.91,6758.42,62.11,-43.91,23/07/2024,July,2024,,,,,
12513,1012,Sara,North,Investment,Withdrawal,SAR,2964.91,80.82,117.79,800.5257,21.8214,31.8033,13/08/2023,August,2023,,,,,
12514,1048,Ali,West,Investment,Withdrawal,SAR,3514.87,40.73,64.95,949.0149,10.9971,17.5365,13/10/2024,October,2024,,,,,
12515,1059,Huda,West,Checking,Deposit,SAR,4360.24,53.42,141.49,1177.2648,14.4234,38.2023,11/04/2023,April,2023,,,,,
12516,1001,Ahmed,West,Investment,Fee,USD,49.58,96.55,36.32,49.58,96.55,36.32,08/10/2023,October,2023,,,,,
12517,1059,Ali,South,Savings,Withdrawal,USD,4925.9,29.74,-14.65,4925.9,29.74,-14.65,26/08/2023,August,2023,,,,,
12518,1004,Fatima,West,Checking,Withdrawal,USD,2565.64,24.81,44.65,2565.64,24.81,44.65,23/08/2024,August,2024,,,,,
12519,1043,Zain,East,Credit,Interest,USD,570.94,71.06,37.31,570.94,71.06,37.31,03/09/2023,September,2023,,,,,
12520,1026,Fatima,North,Checking,Interest,SAR,9111.1,77.11,53.44,2459.997,20.8197,14.4288,21/11/2024,November,2024,,,,,
12521,1031,Omar,North,Credit,Withdrawal,SAR,3230.96,41.48,111.59,872.3592,11.1996,30.1293,09/04/2023,April,2023,,,,,
12522,1020,Zain,East,Checking,Deposit,USD,4266.59,21.3,81.12,4266.59,21.3,81.12,27/12/2024,December,2024,,,,,
12523,1007,Lina,South,Checking,Interest,SAR,8275.16,77.89,-12.94,2234.2932,21.0303,-3.4938,19/07/2023,July,2023,,,,,
12524,1071,Lina,East,Credit,Withdrawal,USD,1676.22,67.05,96.9,1676.22,67.05,96.9,13/09/2023,September,2023,,,,,
12525,1049,Huda,North,Savings,Fee,SAR,8504.59,87.62,68.38,2296.2393,23.6574,18.4626,12/03/2024,March,2024,,,,,
12526,1066,Ali,East,Savings,Interest,SAR,2423.96,84.43,65.66,654.4692,22.7961,17.7282,08/05/2024,May,2024,,,,,
12527,1043,Huda,South,Savings,Withdrawal,USD,5894.49,20.52,85.65,5894.49,20.52,85.65,11/03/2024,March,2024,,,,,
12528,1057,Omar,North,Checking,Transfer,USD,6859.93,83.23,62.79,6859.93,83.23,62.79,07/12/2024,December,2024,,,,,
12529,1002,Sara,South,Investment,Interest,SAR,9051.09,17.52,41.5,2443.7943,4.7304,11.205,24/01/2023,January,2023,,,,,
12530,1085,Huda,East,Checking,Transfer,USD,6080.3,86.37,51.33,6080.3,86.37,51.33,29/12/2023,December,2023,,,,,
12531,1069,Huda,West,Investment,Interest,SAR,4537.79,77.03,94.75,1225.2033,20.7981,25.5825,27/09/2023,September,2023,,,,,
12532,1001,Lina,East,Investment,Interest,SAR,5726.97,56.99,-4.85,1546.2819,15.3873,-1.3095,16/08/2023,August,2023,,,,,
12533,1086,Sara,South,Savings,Transfer,SAR,2028.8,64.22,49.41,547.776,17.3394,13.3407,08/05/2023,May,2023,,,,,
12534,1043,Lina,East,Investment,Deposit,SAR,6893.85,10.41,41.63,1861.3395,2.8107,11.2401,26/06/2024,June,2024,,,,,
12535,1001,Zain,West,Checking,Withdrawal,USD,1876.94,3.99,-42.02,1876.94,3.99,-42.02,27/02/2023,February,2023,,,,,
12536,1080,Sara,South,Checking,Deposit,SAR,5576.9,33.06,116.89,1505.763,8.9262,31.5603,21/11/2023,November,2023,,,,,
12537,1034,Ali,East,Savings,Deposit,SAR,4957.285,82.14,25.48,1338.46695,22.1778,6.8796,20/10/2024,October,2024,,,,,
12538,1097,Huda,South,Credit,Withdrawal,SAR,8986.85,46.58,-35.46,2426.4495,12.5766,-9.5742,16/04/2023,April,2023,,,,,
12539,1086,Lina,South,Checking,Fee,USD,4507.4,22.34,41.58,4507.4,22.34,41.58,12/03/2024,March,2024,,,,,
12540,1029,Sara,North,Investment,Deposit,SAR,7755.58,50.88,-17.7,2094.0066,13.7376,-4.779,26/03/2023,March,2023,,,,,
12541,1007,Omar,North,Checking,Deposit,USD,1683.63,22.86,90.88,1683.63,22.86,90.88,02/01/2023,January,2023,,,,,
12542,1021,Omar,South,Checking,Deposit,USD,1570.4,81.55,64.35,1570.4,81.55,64.35,12/03/2024,March,2024,,,,,
12543,1043,Huda,East,Checking,Fee,USD,4957.285,45.3,4.02,4957.285,45.3,4.02,26/03/2024,March,2024,,,,,
12544,1057,Ali,East,Credit,Interest,USD,5967.44,46.35,140.09,5967.44,46.35,140.09,18/07/2024,July,2024,,,,,
